components,difference,q
9001102,1000233,0.950000
9998244,997142,1.000000
1,1,0.000000
202,201,0.050000
1282,1080,0.100000
5754,4472,0.150000
17874,12120,0.200000
43955,26081,0.250000
95767,51812,0.300000
186667,90900,0.350000
338726,152059,0.400000
585714,246988,0.450000
983724,398010,0.500000
1589586,605862,0.550000
2339643,750057,0.600000
3187688,848045,0.650000
4096671,908983,0.700000
5043274,946603,0.750000
6018021,974747,0.800000
7004589,986568,0.850000
7998658,994069,0.900000
8998601,999943,0.950000
9998244,999643,1.000000
1,1,0.000000
218,217,0.050000
1433,1215,0.100000
5749,4316,0.150000
17753,12004,0.200000
44710,26957,0.250000
95408,50698,0.300000
186698,91290,0.350000
339421,152723,0.400000
586601,247180,0.450000
983958,397357,0.500000
1585743,601785,0.550000
2341961,756218,0.600000
3184033,842072,0.650000
4092970,908937,0.700000
5043779,950809,0.750000
6017075,973296,0.800000
7002802,985727,0.850000
7998955,996153,0.900000
8998536,999581,0.950000
9998244,999708,1.000000
1,1,0.000000
213,212,0.050000
1312,1099,0.100000
5776,4464,0.150000
17959,12183,0.200000
44416,26457,0.250000
95826,51410,0.300000
186470,90644,0.350000
339303,152833,0.400000
588258,248955,0.450000
983220,394962,0.500000
1587613,604393,0.550000
2337939,750326,0.600000
3185281,847342,0.650000
4096292,911011,0.700000
5044054,947762,0.750000
6017315,973261,0.800000
7005302,987987,0.850000
7999283,993981,0.900000
8998903,999620,0.950000
9998244,999341,1.000000
1,1,0.000000
197,196,0.050000
1296,1099,0.100000
5770,4474,0.150000
18156,12386,0.200000
44638,26482,0.250000
95063,50425,0.300000
186832,91769,0.350000
338168,151336,0.400000
586179,248011,0.450000
983005,396826,0.500000
1586171,603166,0.550000
2340631,754460,0.600000
3189982,849351,0.650000
4097691,907709,0.700000
5046643,948952,0.750000
6015078,968435,0.800000
7006780,991702,0.850000
8000387,993607,0.900000
8999909,999522,0.950000
9998244,998335,1.000000
1,1,0.000000
231,230,0.050000
1370,1139,0.100000
5718,4348,0.150000
17917,12199,0.200000
44458,26541,0.250000
95793,51335,0.300000
186498,90705,0.350000
338124,151626,0.400000
587936,249812,0.450000
984943,397007,0.500000
1586928,601985,0.550000
2342353,755425,0.600000
3183697,841344,0.650000
4093422,909725,0.700000
5047163,953741,0.750000
6019958,972795,0.800000
7003720,983762,0.850000
7998608,994888,0.900000
8997103,998495,0.950000
9998244,1001141,1.000000
1,1,0.000000
191,190,0.050000
1394,1203,0.100000
5841,4447,0.150000
17803,11962,0.200000
44212,26409,0.250000
95156,50944,0.300000
186249,91093,0.350000
338568,152319,0.400000
587584,249016,0.450000
985084,397500,0.500000
1587882,602798,0.550000
2339309,751427,0.600000
3187511,848202,0.650000
4096339,908828,0.700000
5045173,948834,0.750000
6017172,971999,0.800000
7002387,985215,0.850000
7999567,997180,0.900000
8998177,998610,0.950000
9998244,1000067,1.000000
1,1,0.000000
261,260,0.050000
1325,1064,0.100000
5828,4503,0.150000
18124,12296,0.200000
44487,26363,0.250000
95630,51143,0.300000
186043,90413,0.350000
339751,153708,0.400000
586760,247009,0.450000
983412,396652,0.500000
1586702,603290,0.550000
2342705,756003,0.600000
3188886,846181,0.650000
4095587,906701,0.700000
5044005,948418,0.750000
6017948,973943,0.800000
7004595,986647,0.850000
7999851,995256,0.900000
8997278,997427,0.950000
9998244,1000966,1.000000
1,1,0.000000
239,238,0.050000
1370,1131,0.100000
5750,4380,0.150000
17786,12036,0.200000
44579,26793,0.250000
95634,51055,0.300000
185882,90248,0.350000
338438,152556,0.400000
586209,247771,0.450000
985112,398903,0.500000
1586538,601426,0.550000
2343571,757033,0.600000
3183486,839915,0.650000
4096974,913488,0.700000
5043211,946237,0.750000
6017406,974195,0.800000
7007567,990161,0.850000
7999390,991823,0.900000
8997418,998028,0.950000
9998244,1000826,1.000000
1,1,0.000000
235,234,0.050000
1374,1139,0.100000
5931,4557,0.150000
17832,11901,0.200000
44456,26624,0.250000
95945,51489,0.300000
186673,90728,0.350000
339527,152854,0.400000
586384,246857,0.450000
984067,397683,0.500000
1585210,601143,0.550000
2339566,754356,0.600000
3187256,847690,0.650000
4094969,907713,0.700000
5047938,952969,0.750000
6018542,970604,0.800000
7007234,988692,0.850000
8000354,993120,0.900000
8999435,999081,0.950000
9998244,998809,1.000000
1,1,0.000000
213,212,0.050000
1437,1224,0.100000
5621,4184,0.150000
17885,12264,0.200000
44422,26537,0.250000
95769,51347,0.300000
186713,90944,0.350000
338503,151790,0.400000
586572,248069,0.450000
982991,396419,0.500000
1589322,606331,0.550000
2342099,752777,0.600000
3188564,846465,0.650000
4094268,905704,0.700000
5043043,948775,0.750000
6016140,973097,0.800000
7005337,989197,0.850000
8000533,995196,0.900000
8998492,997959,0.950000
9998244,999752,1.000000
1,1,0.000000
215,214,0.050000
1355,1140,0.100000
5685,4330,0.150000
17827,12142,0.200000
44470,26643,0.250000
95460,50990,0.300000
186358,90898,0.350000
338068,151710,0.400000
585715,247647,0.450000
984869,399154,0.500000
1586946,602077,0.550000
2344045,757099,0.600000
3187253,843208,0.650000
4093478,906225,0.700000
5044321,950843,0.750000
6017330,973009,0.800000
7006582,989252,0.850000
8000213,993631,0.900000
8997945,997732,0.950000
9998244,1000299,1.000000
1,1,0.000000
214,213,0.050000
1317,1103,0.100000
5848,4531,0.150000
17850,12002,0.200000
44583,26733,0.250000
96334,51751,0.300000
185785,89451,0.350000
339589,153804,0.400000
584608,245019,0.450000
984671,400063,0.500000
1588494,603823,0.550000
2341271,752777,0.600000
3187430,846159,0.650000
4094509,907079,0.700000
5046799,952290,0.750000
6019557,972758,0.800000
7006632,987075,0.850000
7998828,992196,0.900000
8998529,999701,0.950000
9998244,999715,1.000000
1,1,0.000000
216,215,0.050000
1388,1172,0.100000
5853,4465,0.150000
17686,11833,0.200000
44141,26455,0.250000
95759,51618,0.300000
187186,91427,0.350000
339699,152513,0.400000
585274,245575,0.450000
981323,396049,0.500000
1586960,605637,0.550000
2338611,751651,0.600000
3186786,848175,0.650000
4095047,908261,0.700000
5042826,947779,0.750000
6018246,975420,0.800000
7004417,986171,0.850000
7999623,995206,0.900000
8998246,998623,0.950000
9998244,999998,1.000000
1,1,0.000000
226,225,0.050000
1381,1155,0.100000
5733,4352,0.150000
17980,12247,0.200000
44596,26616,0.250000
95968,51372,0.300000
187106,91138,0.350000
339634,152528,0.400000
586587,246953,0.450000
983958,397371,0.500000
1585903,601945,0.550000
2338061,752158,0.600000
3187677,849616,0.650000
4095919,908242,0.700000
5046706,950787,0.750000
6018469,971763,0.800000
7003755,985286,0.850000
7999010,995255,0.900000
9000006,1000996,0.950000
9998244,998238,1.000000
1,1,0.000000
250,249,0.050000
1354,1104,0.100000
5763,4409,0.150000
18001,12238,0.200000
44532,26531,0.250000
96050,51518,0.300000
187119,91069,0.350000
338870,151751,0.400000
587339,248469,0.450000
982435,395096,0.500000
1586208,603773,0.550000
2341467,755259,0.600000
3186610,845143,0.650000
4095704,909094,0.700000
5048171,952467,0.750000
6017056,968885,0.800000
7003869,986813,0.850000
8000457,996588,0.900000
8998317,997860,0.950000
9998244,999927,1.000000
1,1,0.000000
210,209,0.050000
1277,1067,0.100000
5655,4378,0.150000
17905,12250,0.200000
44429,26524,0.250000
95719,51290,0.300000
186400,90681,0.350000
338770,152370,0.400000
586107,247337,0.450000
982790,396683,0.500000
1585724,602934,0.550000
2340583,754859,0.600000
3183488,842905,0.650000
4099231,915743,0.700000
5045269,946038,0.750000
6016386,971117,0.800000
7004603,988217,0.850000
8000964,996361,0.900000
8998548,997584,0.950000
9998244,999696,1.000000
1,1,0.000000
235,234,0.050000
1300,1065,0.100000
5766,4466,0.150000
18045,12279,0.200000
44216,26171,0.250000
95595,51379,0.300000
185838,90243,0.350000
339329,153491,0.400000
586742,247413,0.450000
982507,395765,0.500000
1587763,605256,0.550000
2338152,750389,0.600000
3190325,852173,0.650000
4098180,907855,0.700000
5043880,945700,0.750000
6017718,973838,0.800000
7006227,988509,0.850000
8002189,995962,0.900000
8998517,996328,0.950000
9998244,999727,1.000000
1,1,0.000000
224,223,0.050000
1373,1149,0.100000
5745,4372,0.150000
18104,12359,0.200000
44631,26527,0.250000
95200,50569,0.300000
185509,90309,0.350000
338171,152662,0.400000
587197,249026,0.450000
984394,397197,0.500000
1586968,602574,0.550000
2335491,748523,0.600000
3185961,850470,0.650000
4096042,910081,0.700000
5044080,948038,0.750000
6017569,973489,0.800000
7004423,986854,0.850000
7997581,993158,0.900000
8999057,1001476,0.950000
9998244,999187,1.000000
1,1,0.000000
223,222,0.050000
1318,1095,0.100000
5652,4334,0.150000
17916,12264,0.200000
44927,27011,0.250000
95796,50869,0.300000
186282,90486,0.350000
338812,152530,0.400000
586924,248112,0.450000
984058,397134,0.500000
1587212,603154,0.550000
2338926,751714,0.600000
3187800,848874,0.650000
4095671,907871,0.700000
5044328,948657,0.750000
6015933,971605,0.800000
7007383,991450,0.850000
8000860,993477,0.900000
8998661,997801,0.950000
9998244,999583,1.000000
1,1,0.000000
240,239,0.050000
1295,1055,0.100000
5689,4394,0.150000
17627,11938,0.200000
44757,27130,0.250000
95766,51009,0.300000
186741,90975,0.350000
339628,152887,0.400000
586317,246689,0.450000
984233,397916,0.500000
1586264,602031,0.550000
2337405,751141,0.600000
3186291,848886,0.650000
4098191,911900,0.700000
5044576,946385,0.750000
6020319,975743,0.800000
7006524,986205,0.850000
8001297,994773,0.900000
8998442,997145,0.950000
9998244,999802,1.000000
1,1,0.000000
212,211,0.050000
1275,1063,0.100000
5821,4546,0.150000
17872,12051,0.200000
44304,26432,0.250000
95790,51486,0.300000
186488,90698,0.350000
339495,153007,0.400000
586648,247153,0.450000
983585,396937,0.500000
1586714,603129,0.550000
2338755,752041,0.600000
3185920,847165,0.650000
4096746,910826,0.700000
5044859,948113,0.750000
6019796,974937,0.800000
7006668,986872,0.850000
8000598,993930,0.900000
9000907,1000309,0.950000
9998244,997337,1.000000
1,1,0.000000
233,232,0.050000
1407,1174,0.100000
5638,4231,0.150000
17879,12241,0.200000
44503,26624,0.250000
95929,51426,0.300000
186698,90769,0.350000
339713,153015,0.400000
586472,246759,0.450000
982424,395952,0.500000
1589838,607414,0.550000
2340661,750823,0.600000
3188237,847576,0.650000
4092498,904261,0.700000
5045446,952948,0.750000
6017706,972260,0.800000
7004981,987275,0.850000
7999821,994840,0.900000
8998649,998828,0.950000
9998244,999595,1.000000
1,1,0.000000
239,238,0.050000
1339,1100,0.100000
5790,4451,0.150000
17850,12060,0.200000
44691,26841,0.250000
95746,51055,0.300000
186189,90443,0.350000
339488,153299,0.400000
585312,245824,0.450000
985730,400418,0.500000
1586315,600585,0.550000
2336840,750525,0.600000
3189084,852244,0.650000
4095376,906292,0.700000
5040676,945300,0.750000
6017881,977205,0.800000
7004525,986644,0.850000
8000952,996427,0.900000
9000763,999811,0.950000
9998244,997481,1.000000
1,1,0.000000
231,230,0.050000
1385,1154,0.100000
5736,4351,0.150000
17701,11965,0.200000
44214,26513,0.250000
96066,51852,0.300000
186671,90605,0.350000
339364,152693,0.400000
588734,249370,0.450000
982616,393882,0.500000
1588957,606341,0.550000
2340406,751449,0.600000
3187433,847027,0.650000
4097975,910542,0.700000
5045370,947395,0.750000
6017460,972090,0.800000
7004556,987096,0.850000
8000261,995705,0.900000
8999866,999605,0.950000
9998244,998378,1.000000
1,1,0.000000
228,227,0.050000
1403,1175,0.100000
5843,4440,0.150000
18027,12184,0.200000
44484,26457,0.250000
95629,51145,0.300000
186667,91038,0.350000
339033,152366,0.400000
585198,246165,0.450000
985726,400528,0.500000
1587758,602032,0.550000
2338892,751134,0.600000
3187022,848130,0.650000
4094328,907306,0.700000
5041407,947079,0.750000
6019001,977594,0.800000
7007443,988442,0.850000
7999577,992134,0.900000
9000365,1000788,0.950000
9998244,997879,1.000000
1,1,0.000000
251,250,0.050000
1318,1067,0.100000
5627,4309,0.150000
17650,12023,0.200000
44416,26766,0.250000
95674,51258,0.300000
186361,90687,0.350000
339774,153413,0.400000
587830,248056,0.450000
985658,397828,0.500000
1584077,598419,0.550000
2340258,756181,0.600000
3186961,846703,0.650000
4095720,908759,0.700000
5042569,946849,0.750000
6017532,974963,0.800000
7007055,989523,0.850000
7999732,992677,0.900000
8997764,998032,0.950000
9998244,1000480,1.000000
1,1,0.000000
231,230,0.050000
1324,1093,0.100000
5896,4572,0.150000
17762,11866,0.200000
44315,26553,0.250000
96060,51745,0.300000
186855,90795,0.350000
339058,152203,0.400000
585874,246816,0.450000
983888,398014,0.500000
1586677,602789,0.550000
2338865,752188,0.600000
3190949,852084,0.650000
4097242,906293,0.700000
5043543,946301,0.750000
6015908,972365,0.800000
7004819,988911,0.850000
7999695,994876,0.900000
8999364,999669,0.950000
9998244,998880,1.000000
1,1,0.000000
229,228,0.050000
1338,1109,0.100000
5762,4424,0.150000
17746,11984,0.200000
44347,26601,0.250000
95742,51395,0.300000
186822,91080,0.350000
339610,152788,0.400000
586426,246816,0.450000
984164,397738,0.500000
1587712,603548,0.550000
2338528,750816,0.600000
3187168,848640,0.650000
4095079,907911,0.700000
5044861,949782,0.750000
6016362,971501,0.800000
7001894,985532,0.850000
7999121,997227,0.900000
8999316,1000195,0.950000
9998244,998928,1.000000
1,1,0.000000
239,238,0.050000
1380,1141,0.100000
5740,4360,0.150000
17869,12129,0.200000
44197,26328,0.250000
95252,51055,0.300000
186979,91727,0.350000
339684,152705,0.400000
586809,247125,0.450000
984299,397490,0.500000
1587880,603581,0.550000
2338976,751096,0.600000
3189017,850041,0.650000
4097838,908821,0.700000
5043248,945410,0.750000
6019832,976584,0.800000
7005121,985289,0.850000
8001224,996103,0.900000
8998164,996940,0.950000
9998244,1000080,1.000000
1,1,0.000000
227,226,0.050000
1342,1115,0.100000
5811,4469,0.150000
17902,12091,0.200000
44602,26700,0.250000
95655,51053,0.300000
186493,90838,0.350000
338498,152005,0.400000
586366,247868,0.450000
984596,398230,0.500000
1586987,602391,0.550000
2340462,753475,0.600000
3186863,846401,0.650000
4093474,906611,0.700000
5045390,951916,0.750000
6014425,969035,0.800000
7003651,989226,0.850000
7999238,995587,0.900000
9000099,1000861,0.950000
9998244,998145,1.000000
1,1,0.000000
220,219,0.050000
1372,1152,0.100000
5856,4484,0.150000
18081,12225,0.200000
44479,26398,0.250000
95181,50702,0.300000
185830,90649,0.350000
337346,151516,0.400000
585517,248171,0.450000
983709,398192,0.500000
1587208,603499,0.550000
2339864,752656,0.600000
3188523,848659,0.650000
4096918,908395,0.700000
5043538,946620,0.750000
6018588,975050,0.800000
7002135,983547,0.850000
7999811,997676,0.900000
8999835,1000024,0.950000
9998244,998409,1.000000
1,1,0.000000
227,226,0.050000
1299,1072,0.100000
5689,4390,0.150000
18099,12410,0.200000
44593,26494,0.250000
95180,50587,0.300000
187460,92280,0.350000
338326,150866,0.400000
586640,248314,0.450000
984966,398326,0.500000
1586658,601692,0.550000
2338145,751487,0.600000
3185689,847544,0.650000
4095816,910127,0.700000
5046407,950591,0.750000
6018485,972078,0.800000
7005568,987083,0.850000
8000265,994697,0.900000
8998173,997908,0.950000
9998244,1000071,1.000000
1,1,0.000000
208,207,0.050000
1315,1107,0.100000
5965,4650,0.150000
17809,11844,0.200000
44118,26309,0.250000
96064,51946,0.300000
186133,90069,0.350000
339497,153364,0.400000
586255,246758,0.450000
983656,397401,0.500000
1588064,604408,0.550000
2339855,751791,0.600000
3189676,849821,0.650000
4095309,905633,0.700000
5046256,950947,0.750000
6015659,969403,0.800000
7006853,991194,0.850000
7999549,992696,0.900000
8998678,999129,0.950000
9998244,999566,1.000000
1,1,0.000000
215,214,0.050000
1376,1161,0.100000
5712,4336,0.150000
17692,11980,0.200000
44400,26708,0.250000
95945,51545,0.300000
185901,89956,0.350000
338332,152431,0.400000
586575,248243,0.450000
984613,398038,0.500000
1584650,600037,0.550000
2344953,760303,0.600000
3187071,842118,0.650000
4095338,908267,0.700000
5045108,949770,0.750000
6017384,972276,0.800000
7007070,989686,0.850000
7999296,992226,0.900000
8998373,999077,0.950000
9998244,999871,1.000000
1,1,0.000000
242,241,0.050000
1302,1060,0.100000
5727,4425,0.150000
18051,12324,0.200000
44228,26177,0.250000
96136,51908,0.300000
186656,90520,0.350000
339301,152645,0.400000
587404,248103,0.450000
983616,396212,0.500000
1588733,605117,0.550000
2343089,754356,0.600000
3187744,844655,0.650000
4095097,907353,0.700000
5046729,951632,0.750000
6015373,968644,0.800000
7003985,988612,0.850000
8000063,996078,0.900000
8998327,998264,0.950000
9998244,999917,1.000000
1,1,0.000000
240,239,0.050000
1318,1078,0.100000
5737,4419,0.150000
17986,12249,0.200000
44801,26815,0.250000
95788,50987,0.300000
186298,90510,0.350000
338761,152463,0.400000
586807,248046,0.450000
979554,392747,0.500000
1584670,605116,0.550000
2337523,752853,0.600000
3186367,848844,0.650000
4094901,908534,0.700000
5048261,953360,0.750000
6016122,967861,0.800000
7003007,986885,0.850000
8001321,998314,0.900000
8999091,997770,0.950000
9998244,999153,1.000000
1,1,0.000000
264,263,0.050000
1333,1069,0.100000
5872,4539,0.150000
17824,11952,0.200000
44013,26189,0.250000
95633,51620,0.300000
187186,91553,0.350000
339564,152378,0.400000
587044,247480,0.450000
984284,397240,0.500000
1586853,602569,0.550000
2338863,752010,0.600000
3185397,846534,0.650000
4093537,908140,0.700000
5043163,949626,0.750000
6014724,971561,0.800000
7005719,990995,0.850000
8001264,995545,0.900000
8998201,996937,0.950000
9998244,1000043,1.000000
1,1,0.000000
247,246,0.050000
1361,1114,0.100000
5842,4481,0.150000
17862,12020,0.200000
44382,26520,0.250000
95280,50898,0.300000
186529,91249,0.350000
339971,153442,0.400000
583640,243669,0.450000
981103,397463,0.500000
1587701,606598,0.550000
2340902,753201,0.600000
3186788,845886,0.650000
4097592,910804,0.700000
5045113,947521,0.750000
6015988,970875,0.800000
7006370,990382,0.850000
7999363,992993,0.900000
8998151,998788,0.950000
9998244,1000093,1.000000
1,1,0.000000
219,218,0.050000
1375,1156,0.100000
5768,4393,0.150000
17969,12201,0.200000
44555,26586,0.250000
95697,51142,0.300000
186762,91065,0.350000
338839,152077,0.400000
585112,246273,0.450000
981277,396165,0.500000
1586737,605460,0.550000
2340099,753362,0.600000
3185915,845816,0.650000
4096321,910406,0.700000
5046490,950169,0.750000
6019194,972704,0.800000
7005029,985835,0.850000
8002100,997071,0.900000
8999582,997482,0.950000
9998244,998662,1.000000
1,1,0.000000
217,216,0.050000
1344,1127,0.100000
5716,4372,0.150000
17618,11902,0.200000
44356,26738,0.250000
96101,51745,0.300000
186482,90381,0.350000
339524,153042,0.400000
587482,247958,0.450000
985479,397997,0.500000
1587565,602086,0.550000
2336191,748626,0.600000
3190921,854730,0.650000
4097087,906166,0.700000
5047485,950398,0.750000
6013893,966408,0.800000
7007020,993127,0.850000
7997986,990966,0.900000
8998352,1000366,0.950000
9998244,999892,1.000000
1,1,0.000000
211,210,0.050000
1365,1154,0.100000
5729,4364,0.150000
17817,12088,0.200000
44534,26717,0.250000
95825,51291,0.300000
187126,91301,0.350000
339463,152337,0.400000
586163,246700,0.450000
982667,396504,0.500000
1590254,607587,0.550000
2338815,748561,0.600000
3182505,843690,0.650000
4095747,913242,0.700000
5043099,947352,0.750000
6016121,973022,0.800000
7007514,991393,0.850000
8001719,994205,0.900000
8997191,995472,0.950000
9998244,1001053,1.000000
